10,110.282009,784.245098
11,115.762437,829.820096
12,115.896662,818.698159
13,115.640684,803.442914
14,115.992945,813.925513
15,115.701529,914.592464
16,118.154401,906.860459
17,118.652267,887.698454
18,115.850391,872.109163
19,116.007622,835.974068
20,114.175662,759.230874
21,112.912321,595.652465
22,108.389142,500.560694
23,112.116135,543.187502
